time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,train/n_updates,train/disc_loss,train/learning_rate,train/surrogate_reward_std,train/surrogate_reward_mean,train/critic_loss
69,7061.21803397,8720,609,1000.0,609000,-37.128020790100095,598000,1.0267885029315948,0.001,0.03162854146557689,0.547190658301115,0.8787054316401481
69,7060.28067946,8730,610,1000.0,610000,-37.08438896942139,599000,1.0240991353988647,0.001,0.026888578365317443,0.5123822724223137,0.8572804496884346
69,7058.52524442,8740,611,1000.0,611000,-36.96870673370361,600000,1.011157178878784,0.001,0.02735272302559935,0.5260609608590603,0.8612559638023376
69,7059.523094759999,8751,612,1000.0,612000,-37.009298049926755,601000,1.018980747461319,0.001,0.027666288592746675,0.539373624831438,0.8544271489977837
69,7057.77764674,8761,613,1000.0,613000,-37.008102363586424,602000,1.0288645267486571,0.001,0.02828651678817989,0.5255253129601478,0.8579514588117599
70,7059.612850160001,8771,614,1000.0,614000,-36.96850622558594,603000,1.026319533586502,0.001,0.026756729233246755,0.5334087838232517,0.8587909943461418
70,7056.3745980700005,8781,615,1000.0,615000,-37.0298267288208,604000,1.000754827260971,0.001,0.029588010888064665,0.5759565559923648,0.889219184100628
70,7056.524367760001,8791,616,1000.0,616000,-37.04179263305664,605000,1.0250916481018066,0.001,0.0263010866319603,0.5416645285785198,0.8873319597244262
70,7055.818573419999,8801,617,1000.0,617000,-36.93462342071533,606000,1.0062687039375304,0.001,0.02666980304822869,0.5269602819085121,0.9030975733399391
70,7054.5282416,8811,618,1000.0,618000,-36.9720326461792,607000,1.0261185824871064,0.001,0.028952152244141938,0.553815832734108,0.8764479395747184
70,7053.22962795,8821,619,1000.0,619000,-36.92848121643066,608000,1.0194113552570343,0.001,0.028434683553277867,0.5477292053103447,0.8976286803483963
70,7050.35153409,8831,620,1000.0,620000,-37.006815254211425,609000,1.0163908541202544,0.001,0.02768125295586292,0.5466081229746341,0.9007468531727791
70,7048.626924799999,8841,621,1000.0,621000,-36.94336065673828,610000,1.0245221614837647,0.001,0.029617892376868196,0.5434278341531753,0.8844687665104866
70,7049.96543294,8851,622,1000.0,622000,-36.871916778564454,611000,1.0148844957351684,0.001,0.026240334561405336,0.5289652400016784,0.8882768584489822
70,7051.315201829999,8861,623,1000.0,623000,-36.87029741668701,612000,1.0212957620620728,0.001,0.02730249547873193,0.53917105910182,0.9241533647179604
70,7053.504636059999,8871,624,1000.0,624000,-36.89766128540039,613000,1.0273320615291595,0.001,0.028862368511649635,0.569283503562212,0.917097738146782
70,7055.93612864,8881,625,1000.0,625000,-36.776059783935544,614000,1.0109094619750976,0.001,0.02471455722568908,0.5055318537056446,0.9163824101090431
70,7057.46785882,8891,626,1000.0,626000,-36.737786460876464,615000,1.0234862208366393,0.001,0.02578558519660705,0.5191360567510128,0.9311979693174363
70,7056.803527110002,8901,627,1000.0,627000,-36.68835623931885,616000,1.0175256311893464,0.001,0.025723958529625154,0.5243751453459263,0.9053576437830925
70,7054.6406106700015,8911,628,1000.0,628000,-36.61034941864013,617000,1.0144528687000274,0.001,0.026435362213790857,0.5440628964900971,0.8883022426366806
70,7056.392482390001,8921,629,1000.0,629000,-36.517153190612795,618000,1.0267593204975127,0.001,0.025700465827877116,0.5209517137110233,0.901401725590229
70,7055.21909846,8932,630,1000.0,630000,-36.519951904296875,619000,1.02233344912529,0.001,0.02730545441799112,0.5448197929859161,0.8815766730308533
70,7056.11792676,8942,631,1000.0,631000,-36.521493911743164,620000,1.0251130759716034,0.001,0.028087443494653926,0.5685571701526642,0.875371414244175
70,7056.0242007,8952,632,1000.0,632000,-36.40832313537598,621000,1.0400504112243651,0.001,0.02459568926356703,0.5121100865900516,0.8540405384600163
70,7057.439688820001,8962,633,1000.0,633000,-36.48521178436279,622000,1.0301741778850555,0.001,0.027771082169227027,0.548388553828001,0.8285308622121811
70,7056.07628993,8972,634,1000.0,634000,-36.545482307434085,623000,1.0058816015720367,0.001,0.02685470281602019,0.5476336341202259,0.7986880760788918
70,7058.93446017,8982,635,1000.0,635000,-36.55185069274902,624000,1.0192620694637298,0.001,0.030696388727431797,0.5746214472651482,0.8215885683298111
70,7057.808602200001,8992,636,1000.0,636000,-36.64823801422119,625000,1.0344288885593413,0.001,0.027933119823849058,0.5591224052906036,0.8421771769225598
70,7059.80489665,9002,637,1000.0,637000,-36.69817514801026,626000,1.0351994693279267,0.001,0.028572261367165248,0.5507283681631088,0.8460352667272091
70,7060.73325241,9012,638,1000.0,638000,-36.737960182189944,627000,1.0315763235092164,0.001,0.02807310566056709,0.5612803019285202,0.8377405574917793
70,7059.395503680001,9022,639,1000.0,639000,-36.67537377166748,628000,1.0319600820541381,0.001,0.02617224008556769,0.5313743176162243,0.8715039856135846
70,7061.506633760001,9032,640,1000.0,640000,-36.519095474243166,629000,1.0258845448493958,0.001,0.024324724390866026,0.4958715203404427,0.83300512611866
70,7058.684882000001,9042,641,1000.0,641000,-36.467373832702634,630000,1.0221183180809021,0.001,0.02617612040649526,0.530111846357584,0.8296831426918506
70,7056.458177660001,9052,642,1000.0,642000,-36.45785488128662,631000,1.0335554718971252,0.001,0.028882811678562364,0.5670808169841767,0.8365939007401466
70,7060.375809020001,9062,643,1000.0,643000,-36.447951301574705,632000,1.0414522409439086,0.001,0.025928778576854446,0.5154839550852776,0.8354987826645375
70,7060.067730420002,9073,644,1000.0,644000,-36.47045677947998,633000,1.010579949617386,0.001,0.028577012377187315,0.5710770690739155,0.8291978089809418
71,7061.888775920001,9083,645,1000.0,645000,-36.59512383270264,634000,1.0268228113651277,0.001,0.028337592632089598,0.5677454009652138,0.8190084652900695
71,7062.888740240001,9093,646,1000.0,646000,-36.5990521774292,635000,1.0352724313735961,0.001,0.028090463861599392,0.5653869319260121,0.8291854943633079
71,7063.4487215300005,9103,647,1000.0,647000,-36.58697818756104,636000,1.052117794752121,0.001,0.025046776550627942,0.5395632493197918,0.8465207371115685
71,7064.705304410001,9113,648,1000.0,648000,-36.56984634399414,637000,1.02040576338768,0.001,0.02704494514100073,0.5472904940247536,0.8222804470360279
71,7063.072383389999,9123,649,1000.0,649000,-36.53764647674561,638000,1.0200551331043244,0.001,0.026244930553684667,0.5449543597996235,0.8154047489464283
71,7064.5965474800005,9133,650,1000.0,650000,-36.57783071899414,639000,1.0313853204250336,0.001,0.027327627845413278,0.5583064050078392,0.8299992751479149
71,7065.368227129999,9143,651,1000.0,651000,-36.4061764831543,640000,1.040506327152252,0.001,0.025230637184495502,0.5084946899712086,0.7958162336051464
71,7066.178465529999,9153,652,1000.0,652000,-36.38412252044678,641000,1.034682136774063,0.001,0.02644256025524502,0.536966254800558,0.7848504715561867
71,7067.231037529998,9163,653,1000.0,653000,-36.513234825134276,642000,1.0239036440849305,0.001,0.02629189070208026,0.556714906334877,0.8176573060452939
71,7064.904245389998,9173,654,1000.0,654000,-36.31482166290283,643000,1.022343111038208,0.001,0.025819026230828074,0.5264338132441044,0.8271145487725735
71,7063.098560329998,9183,655,1000.0,655000,-36.342137504577636,644000,1.021107679605484,0.001,0.027447827064038605,0.5436173807382584,0.8190193973183632
71,7060.41106523,9193,656,1000.0,656000,-36.290235527038575,645000,1.0405174493789673,0.001,0.024191381309119842,0.5211493257284164,0.8134751900136471
71,7062.171186569999,9203,657,1000.0,657000,-36.30118041229248,646000,1.0309624791145324,0.001,0.027995183250508086,0.5702471278309822,0.8207779259383678
71,7063.51120672,9213,658,1000.0,658000,-36.26968748474121,647000,1.017096209526062,0.001,0.025565450152801886,0.5502801053225994,0.7983580223619938
71,7066.415358040001,9224,659,1000.0,659000,-36.31069921875,648000,1.0285062789916992,0.001,0.02856061762294246,0.566874953508377,0.7970512897968293
71,7064.05520417,9234,660,1000.0,660000,-36.37037998962403,649000,1.0276480197906495,0.001,0.02630876811097881,0.5425321294367313,0.7893204053342342
71,7060.467040950001,9244,661,1000.0,661000,-36.25440759277344,650000,1.0521137833595275,0.001,0.026673028354176363,0.5426632001698017,0.7789922703504563
71,7067.057237290002,9254,662,1000.0,662000,-36.33308020019531,651000,1.0269258737564086,0.001,0.027496810661422264,0.5685841801762581,0.7846525293588639
71,7066.6609020900005,9264,663,1000.0,663000,-36.32011542510986,652000,1.0332822501659393,0.001,0.02812272120457554,0.5591911776363849,0.7781137742996216
71,7064.03533319,9274,664,1000.0,664000,-36.36513191223145,653000,1.0370880722999574,0.001,0.02836784264182695,0.5761906999945641,0.7844507886171341
71,7064.7584216899995,9284,665,1000.0,665000,-36.34000985717773,654000,1.0372072875499725,0.001,0.02796616360495755,0.5605504812300205,0.7874193214476108
71,7063.796459429998,9294,666,1000.0,666000,-36.26702722167969,655000,1.037118774652481,0.001,0.024286880909327957,0.5037707975804806,0.7921898549199105
71,7064.840941489999,9304,667,1000.0,667000,-36.26050568389893,656000,1.0469225347042084,0.001,0.029434374604960175,0.5970744016766548,0.7831863726973534
71,7063.5176273299985,9314,668,1000.0,668000,-36.36136040496826,657000,1.0480154871940612,0.001,0.027425364081849656,0.5770071816444396,0.7814734117984772
71,7062.127851399998,9324,669,1000.0,669000,-36.336804244995115,658000,1.0396524727344514,0.001,0.02881497212927019,0.5848419501781463,0.8014291994869709
71,7062.125394179999,9334,670,1000.0,670000,-36.2694847946167,659000,1.0372474670410157,0.001,0.024807992118243194,0.5295559513568878,0.79120426389575
71,7061.819181439999,9344,671,1000.0,671000,-36.14363496398926,660000,1.0554415464401246,0.001,0.025696288069589117,0.5343217668831348,0.7755916038453579
71,7061.9238515299985,9354,672,1000.0,672000,-36.14663272094727,661000,1.047220814228058,0.001,0.02634670181860206,0.550449215978384,0.7765070746839047
71,7063.491183899999,9364,673,1000.0,673000,-36.166729682922366,662000,1.0369917750358582,0.001,0.02734152084422393,0.5648560445308686,0.763577815413475
71,7063.693375999999,9374,674,1000.0,674000,-36.07701554870606,663000,1.0466591536998748,0.001,0.02728273770771095,0.5574636926949024,0.7704049457013608
71,7062.0926041600005,9385,675,1000.0,675000,-36.08606195068359,664000,1.050122332572937,0.001,0.02703401214032397,0.5596647137105465,0.7562718957066535
71,7059.254141790001,9395,676,1000.0,676000,-36.096098579406735,665000,1.0422247052192688,0.001,0.025973163285576386,0.5451893691718578,0.7511920597255229
71,7059.557962840002,9405,677,1000.0,677000,-36.07499127960205,666000,1.0489173889160157,0.001,0.026035616653306753,0.5507654809355735,0.7267939447164535
72,7056.060668430001,9415,678,1000.0,678000,-36.03702828216553,667000,1.03417466878891,0.001,0.02596897505436156,0.5552468078434467,0.7221618450880051
72,7055.313592770002,9425,679,1000.0,679000,-36.06182551574707,668000,1.033310443162918,0.001,0.02569896817917883,0.5509108031690121,0.7349911745786667
72,7059.230199050001,9435,680,1000.0,680000,-35.95107932281494,669000,1.0743147611618042,0.001,0.025693745435095828,0.5472441413998603,0.7323365445137024
72,7057.834243470001,9445,681,1000.0,681000,-35.976627967834474,670000,1.0665533363819122,0.001,0.026077240349199043,0.5572426064312458,0.7397324198186398
72,7051.863714760002,9455,682,1000.0,682000,-36.01335131072998,671000,1.0552404284477235,0.001,0.02597556246915016,0.5543834666609764,0.7465217994749546
72,7047.094500280002,9465,683,1000.0,683000,-35.92338720703125,672000,1.039535117149353,0.001,0.02543525174624641,0.5278627856969833,0.7439490200579166
72,7048.69882413,9475,684,1000.0,684000,-35.88311577606201,673000,1.045276927947998,0.001,0.025385979983554352,0.5252249139845371,0.730013964086771
72,7043.97346149,9485,685,1000.0,685000,-35.815600891113284,674000,1.0598001718521117,0.001,0.026445078857421717,0.5531603069007397,0.745541936904192
72,7044.92879583,9495,686,1000.0,686000,-35.814781410217286,675000,1.0586150884628296,0.001,0.027231065389080794,0.5735803255140781,0.7734522642493248
72,7046.179113669999,9505,687,1000.0,687000,-35.84262914276123,676000,1.065266191959381,0.001,0.026290953196415147,0.5579443744421005,0.7690600729882717
72,7045.5385251200005,9515,688,1000.0,688000,-35.73901035308838,677000,1.0363328516483308,0.001,0.026360793977836187,0.5414521856307983,0.760578069627285
72,7042.41801087,9525,689,1000.0,689000,-35.73143868255615,678000,1.0610377550125123,0.001,0.027835990405810297,0.57565311896801,0.7606185915768147
72,7043.451642490001,9535,690,1000.0,690000,-35.7965326461792,679000,1.0445974707603454,0.001,0.02838905770388314,0.5658744772970676,0.7513372340500355
72,7041.720146140001,9546,691,1000.0,691000,-35.76141445922852,680000,1.0508801937103271,0.001,0.02627977337821678,0.5599737440943718,0.7504917027950286
72,7039.578793709999,9556,692,1000.0,692000,-35.726555450439456,681000,1.0470548629760743,0.001,0.027301187785478645,0.577250803977251,0.7536260288357735
72,7042.72064776,9566,693,1000.0,693000,-35.69155533599854,682000,1.0463217496871948,0.001,0.02535695480820805,0.5446937313079834,0.7543415966331959
72,7043.94297484,9576,694,1000.0,694000,-35.57434734344483,683000,1.0631940543651581,0.001,0.025192145929750272,0.5285657984614373,0.7478262439668178
72,7048.04641816,9586,695,1000.0,695000,-35.50888890838623,684000,1.049137544631958,0.001,0.026136431594825822,0.5467435588240623,0.7505922023653984
72,7047.533858480001,9596,696,1000.0,696000,-35.555552001953124,685000,1.0474833965301513,0.001,0.027082702675577688,0.5503571849763393,0.7186246550381183
72,7047.674842289999,9606,697,1000.0,697000,-35.433320404052736,686000,1.0666486978530885,0.001,0.02421224510124171,0.5360414129495621,0.709217839628458
72,7045.44441331,9616,698,1000.0,698000,-35.36787329864502,687000,1.044115388393402,0.001,0.024697453005176992,0.5327605067491531,0.7158265079855919
72,7044.11624582,9627,699,1000.0,699000,-35.2992900390625,688000,1.0509025692939757,0.001,0.024595783160888934,0.5435013141930103,0.6892983859479427
72,7042.727785720001,9637,700,1000.0,700000,-35.301020462036135,689000,1.0471189618110657,0.001,0.027997486861219056,0.5610257195234298,0.677326480537653
72,7043.08537944,9648,701,1000.0,701000,-35.41435652160644,690000,1.0483481287956238,0.001,0.029006696953153378,0.5854340669214726,0.6615146166086197
72,7041.65146771,9659,702,1000.0,702000,-35.49369209289551,691000,1.0671068549156189,0.001,0.027957683102356003,0.5966486878395081,0.676560057580471
72,7040.7675706,9670,703,1000.0,703000,-35.55656468963623,692000,1.0517267823219298,0.001,0.02667998650104802,0.5593058282732963,0.6914308726787567
72,7037.69048164,9681,704,1000.0,704000,-35.60837760162354,693000,1.0681801736354828,0.001,0.026860524178220404,0.5730435337126255,0.6742683932185173
72,7034.347640089999,9692,705,1000.0,705000,-35.47343553924561,694000,1.072167944908142,0.001,0.0238603490767589,0.5293650348782539,0.6829589912295342
72,7034.800478389999,9702,706,1000.0,706000,-35.49373985290527,695000,1.0655441999435424,0.001,0.02621978369092894,0.5628585120737553,0.6746745872795582
72,7032.4542020399995,9713,707,1000.0,707000,-35.54859435272217,696000,1.0608510971069336,0.001,0.02687755577718115,0.5758665634393692,0.6747128423154354
72,7029.888060859999,9724,708,1000.0,708000,-35.54656265258789,697000,1.0589265465736388,0.001,0.02681472603436437,0.5421939530670643,0.6735239924788475
72,7027.5815541699985,9735,709,1000.0,709000,-35.530128112792966,698000,1.0568328261375428,0.001,0.026380775312391226,0.5613245428204536,0.683238274216652
72,7028.088023659999,9746,710,1000.0,710000,-35.51967729949951,699000,1.0587507963180542,0.001,0.027497410129598804,0.5563567790091037,0.6769996972084046
72,7026.19629078,9756,711,1000.0,711000,-35.4704780960083,700000,1.0497910499572753,0.001,0.026841529288689776,0.5569977598190308,0.6721350160837174
72,7022.898559989999,9767,712,1000.0,712000,-35.36022814941406,701000,1.078309428691864,0.001,0.025183505840628367,0.5171784504055977,0.6691302678585053
72,7021.92513914,9778,713,1000.0,713000,-35.38131667327881,702000,1.058088982105255,0.001,0.029314932468282283,0.5648459390103817,0.6507098125219345
72,7017.75801841,9789,714,1000.0,714000,-35.40916867828369,703000,1.061482059955597,0.001,0.02705194040807249,0.5697440676093102,0.662022188514471
72,7018.66235503,9800,715,1000.0,715000,-35.36832674407959,704000,1.0834214687347412,0.001,0.02489011396087221,0.5495746506750584,0.6640458759367466
72,7018.48971012,9811,716,1000.0,716000,-35.351656173706054,705000,1.0731568336486816,0.001,0.025030244709999514,0.5355402189195156,0.6669841509461403
72,7016.047605119999,9822,717,1000.0,717000,-35.28188591003418,706000,1.053339457511902,0.001,0.025709988385552253,0.5581298688352108,0.6543276360929012
73,7014.90431084,9832,718,1000.0,718000,-35.38955136108398,707000,1.0642382860183717,0.001,0.027639710173600934,0.5839450053572655,0.6763676390349865
73,7017.34573023,9843,719,1000.0,719000,-35.41604247283936,708000,1.0563631415367127,0.001,0.02566441196382664,0.5720969795584678,0.6706882062554359
73,7017.807693340001,9854,720,1000.0,720000,-35.43895714569092,709000,1.0652699232101441,0.001,0.027454615693881298,0.5736955128610134,0.6682612619400025
73,7016.653987940001,9865,721,1000.0,721000,-35.402974578857425,710000,1.0653444528579712,0.001,0.025508329632169216,0.5767581353783607,0.6744128410220146
73,7014.24956768,9876,722,1000.0,722000,-35.35255258178711,711000,1.0545316815376282,0.001,0.02503410723477377,0.5447496917545795,0.6812849473655224
73,7014.44859295,9887,723,1000.0,723000,-35.27539208984375,712000,1.0614172220230103,0.001,0.02586901134720319,0.5436361587941646,0.6690889467298985
73,7012.40716789,9898,724,1000.0,724000,-35.32133360290528,713000,1.076068937778473,0.001,0.025704614134374398,0.5682298794388772,0.6798770416080951
73,7009.900869249999,9909,725,1000.0,725000,-35.34483422851562,714000,1.0535696387290954,0.001,0.026856394857639583,0.5744971278905868,0.6786311083436012
73,7006.74210511,9919,726,1000.0,726000,-35.272187950134274,715000,1.0740296602249146,0.001,0.0261231097452667,0.5637262355983257,0.6778336144387722
73,7006.9792726999995,9930,727,1000.0,727000,-35.25315363311768,716000,1.0756419897079468,0.001,0.025514333316541137,0.5469759010672569,0.6921865772604943
73,7004.503694980001,9941,728,1000.0,728000,-35.12824752044678,717000,1.0792503237724305,0.001,0.026377533299537084,0.5306541622877121,0.673554485142231
73,7003.49367077,9952,729,1000.0,729000,-35.06774173736572,718000,1.0680288076400757,0.001,0.02643954261406573,0.5476787332594395,0.6547942081987858
73,7003.53263428,9963,730,1000.0,730000,-35.05213639068604,719000,1.067122757434845,0.001,0.026166722490600546,0.5525909488797188,0.647186315536499
73,6999.47649165,9974,731,1000.0,731000,-35.125050659179685,720000,1.0636355042457581,0.001,0.028482827254165264,0.5996628205776214,0.663244433939457
73,6995.80533205,9985,732,1000.0,732000,-35.17417795562744,721000,1.0559831023216248,0.001,0.025593007634883726,0.5595225365161896,0.6734360953867435
73,6990.6510613,9996,733,1000.0,733000,-35.155097770690915,722000,1.0604044914245605,0.001,0.02494116207253422,0.5423579421043396,0.6613297703266143
73,6986.18621118,10007,734,1000.0,734000,-35.13965042877197,723000,1.0574701070785522,0.001,0.025780795334374586,0.5703428384959698,0.6699558960795402
73,6984.102461959999,10017,735,1000.0,735000,-35.04038582611084,724000,1.06016606092453,0.001,0.025341657947365523,0.5458594970405102,0.6560348362922669
73,6983.899698339998,10028,736,1000.0,736000,-34.96251544952393,725000,1.0679188251495362,0.001,0.023801495267722888,0.5324685779809952,0.6731999453008175
73,6980.46555807,10039,737,1000.0,737000,-35.024395515441896,726000,1.058116865158081,0.001,0.027344272735288326,0.5731538527011871,0.6486140328347683
73,6978.16416706,10050,738,1000.0,738000,-34.89995137786865,727000,1.0717031955718994,0.001,0.024265131129474895,0.5406881068944931,0.6427279892861844
73,6977.380480039999,10061,739,1000.0,739000,-34.91596436309815,728000,1.0642497181892394,0.001,0.025174733588431846,0.5373910350203515,0.6507416935563087
73,6975.218018990001,10071,740,1000.0,740000,-34.96264602661133,729000,1.0651072263717651,0.001,0.026512588317461314,0.5890463595986366,0.6584329878091812
73,6972.27878422,10082,741,1000.0,741000,-35.06325269317627,730000,1.0840957164764404,0.001,0.02787913115054735,0.5930832435488701,0.6507928093969821
73,6971.56557989,10093,742,1000.0,742000,-35.04359895324707,731000,1.0542364835739135,0.001,0.02671421712165341,0.5769485897421837,0.6546578691601753
73,6970.88706164,10103,743,1000.0,743000,-35.04043726348877,732000,1.070328950881958,0.001,0.025598709222666608,0.5478845524787903,0.645277184098959
73,6966.501581420001,10114,744,1000.0,744000,-35.136458450317384,733000,1.0740445733070374,0.001,0.02698368179705337,0.5794096077382564,0.6357341765165329
73,6964.124652320001,10125,745,1000.0,745000,-35.11851210784912,734000,1.0584812402725219,0.001,0.02587412203472789,0.5794104225039483,0.6406888124346733
73,6960.4692216600015,10136,746,1000.0,746000,-35.06437622833252,735000,1.0649749517440796,0.001,0.0244004545365884,0.5416576235294343,0.6404888837337493
73,6957.685883580001,10146,747,1000.0,747000,-35.165511779785156,736000,1.0568110704421998,0.001,0.0273565460137573,0.5929706960320472,0.6539457768499851
73,6955.29603262,10157,748,1000.0,748000,-35.24732809448242,737000,1.0825154542922975,0.001,0.02615729074596862,0.5850101993083954,0.6525612649917603
73,6955.6833296,10168,749,1000.0,749000,-35.25936191558838,738000,1.0666099429130553,0.001,0.025695791177833733,0.5759112889766693,0.6285037141740322
73,6950.456644649999,10179,750,1000.0,750000,-35.198850326538086,739000,1.059634757041931,0.001,0.025295558109407576,0.5410203261375427,0.6365972129404545
73,6948.82700266,10189,751,1000.0,751000,-35.204449577331545,740000,1.0835478901863098,0.001,0.024399668731174377,0.560927868694067,0.6536799705624581
73,6946.12988646,10200,752,1000.0,752000,-35.084197647094726,741000,1.0678094625473022,0.001,0.02295111125878577,0.5343188169002533,0.6253600170314312
73,6947.47957714,10211,753,1000.0,753000,-35.179867904663084,742000,1.0609768629074097,0.001,0.0267056604792135,0.5916118882894515,0.6478153924942016
73,6947.22111607,10222,754,1000.0,754000,-35.194966026306155,743000,1.07498779296875,0.001,0.025395464059333805,0.5778968719244003,0.6544788987636566
73,6946.306155980001,10233,755,1000.0,755000,-35.172284156799314,744000,1.0735522508621216,0.001,0.02640331364525118,0.5849885635375977,0.6564566376805305
73,6945.64832439,10244,756,1000.0,756000,-35.18955854797363,745000,1.051943552494049,0.001,0.024743143769788603,0.5484426449537277,0.6540144109129906
73,6946.11587304,10255,757,1000.0,757000,-35.097731468200685,746000,1.0810102701187134,0.001,0.025103284168484407,0.5374705617725849,0.6310730037987232
73,6945.68240609,10265,758,1000.0,758000,-35.149983963012694,747000,1.0682461500167846,0.001,0.027198673754225466,0.6022280697822571,0.6157997125983238
73,6945.903250140001,10276,759,1000.0,759000,-35.313852493286134,748000,1.0712979435920715,0.001,0.026294360280814753,0.6035503145456315,0.637932249724865
73,6945.540946849999,10287,760,1000.0,760000,-35.269855033874514,749000,1.0809433102607726,0.001,0.02581290130698496,0.5734457375109195,0.6415835872292519
73,6943.884599659999,10298,761,1000.0,761000,-35.33124955749512,750000,1.0974581003189088,0.001,0.027813290159141173,0.5838396469056606,0.6531585107147694
73,6940.72008742,10308,762,1000.0,762000,-35.217362617492675,751000,1.0819395422935485,0.001,0.02446084897224177,0.5445587035417557,0.6281713666021824
73,6939.70671354,10319,763,1000.0,763000,-35.318892326354984,752000,1.0658970177173615,0.001,0.025361964474796682,0.5872294862270355,0.6263542802929878
73,6937.9392847499985,10330,764,1000.0,764000,-35.31912598419189,753000,1.070676326751709,0.001,0.02697472571691409,0.592325142621994,0.6305192013978959
73,6938.51078402,10340,765,1000.0,765000,-35.307506233215335,754000,1.0690089106559753,0.001,0.025162494685942192,0.5526784041523933,0.6340939057171344
73,6936.382334589999,10351,766,1000.0,766000,-35.26597385406494,755000,1.085587728023529,0.001,0.023696047282841675,0.5307750694155693,0.629991264462471
74,6934.032080359999,10362,767,1000.0,767000,-35.2253473739624,756000,1.0687727212905884,0.001,0.02459251730800743,0.5693267945945263,0.6214177355766296
74,6931.35915302,10372,768,1000.0,768000,-35.25691689300537,757000,1.0768110275268554,0.001,0.026133033530166102,0.5783389929533005,0.6201562799811363
74,6928.94697273,10383,769,1000.0,769000,-35.2686884765625,758000,1.0810982942581178,0.001,0.025265717516051462,0.5705394947528839,0.6188134349286556
74,6927.09864778,10394,770,1000.0,770000,-35.26574713897705,759000,1.0713830828666686,0.001,0.024100145554099197,0.5566358269453049,0.6323768137395382
74,6924.044462790001,10405,771,1000.0,771000,-35.3128936920166,760000,1.078502607345581,0.001,0.027139089392939766,0.6058059495091438,0.6300773244798183
74,6923.721992080001,10416,772,1000.0,772000,-35.34708667755127,761000,1.0810672879219054,0.001,0.0243397943131844,0.5557541109621524,0.6139803719520569
74,6920.544236530001,10427,773,1000.0,773000,-35.23459214782715,762000,1.0642751336097718,0.001,0.0249940226952285,0.5530756841897965,0.6135175123214721
74,6917.2421525400005,10437,774,1000.0,774000,-35.27598951721191,763000,1.0675506114959716,0.001,0.02595914026654348,0.5715405676364899,0.6164216484129429
74,6915.38030983,10448,775,1000.0,775000,-35.29957563018799,764000,1.0745202422142028,0.001,0.025313682111734407,0.5679924048483371,0.6226630487143994
74,6917.190649560001,10459,776,1000.0,776000,-35.27801081085205,765000,1.0845911026000976,0.001,0.023531419244161366,0.5489908618330955,0.6144747588336468
74,6915.4562288900015,10470,777,1000.0,777000,-35.240974029541015,766000,1.0744788765907287,0.001,0.025122494626449263,0.5775608733892441,0.6189292449951171
74,6916.52438571,10481,778,1000.0,778000,-35.32857704162598,767000,1.0718709468841552,0.001,0.02645709504073826,0.5978831778764725,0.630876259535551
74,6917.80727293,10492,779,1000.0,779000,-35.33173601531983,768000,1.0768722772598267,0.001,0.02890556863286584,0.5962107852101326,0.6203117960095406
74,6915.41069869,10503,780,1000.0,780000,-35.49807743835449,769000,1.0913706779479981,0.001,0.02726879170484865,0.6137431040406227,0.6301791218817234
74,6914.975039770001,10514,781,1000.0,781000,-35.47418486785889,770000,1.0793024897575378,0.001,0.028141649770068968,0.5802624191045761,0.6314690764546395
74,6917.710624790001,10524,782,1000.0,782000,-35.44270469665528,771000,1.0856822729110718,0.001,0.02454166535488126,0.5595300742387772,0.6342861324250698
74,6919.990594460001,10535,783,1000.0,783000,-35.41114715576172,772000,1.0953733325004578,0.001,0.024481213586242334,0.5459342704415321,0.6239669674634933
74,6920.709911350002,10546,784,1000.0,784000,-35.32940772247314,773000,1.0983396887779235,0.001,0.02511207786975805,0.548021596968174,0.6271231552362442
74,6921.818400920002,10557,785,1000.0,785000,-35.35563175964356,774000,1.0685188531875611,0.001,0.02600306194857769,0.5901333274245262,0.6349673144221306
74,6919.851689580001,10567,786,1000.0,786000,-35.33285452270508,775000,1.0889444589614867,0.001,0.025387245640594143,0.5545306165516376,0.6248269695937634
74,6919.556251840001,10578,787,1000.0,787000,-35.28034350585938,776000,1.064441305398941,0.001,0.025336553953925034,0.5753938112854957,0.6241018709242344
74,6917.771231729999,10589,788,1000.0,788000,-35.26666690063477,777000,1.0767890572547913,0.001,0.02619860459887749,0.5817602820396424,0.6183873174786567
74,6917.373571189999,10599,789,1000.0,789000,-35.37146437072754,778000,1.0757760286331177,0.001,0.025998681970863254,0.5803162333965302,0.621251556456089
74,6915.6649431900005,10610,790,1000.0,790000,-35.33517023468018,779000,1.079292643070221,0.001,0.025802759615262568,0.565640170186758,0.608259196639061
74,6912.28089886,10621,791,1000.0,791000,-35.307473136901855,780000,1.09533132314682,0.001,0.025379243837623543,0.5623206964731217,0.615220997273922
74,6909.503202259999,10631,792,1000.0,792000,-35.27459700012207,781000,1.0935890436172486,0.001,0.024116210853726474,0.5595563980340957,0.6090656514465809
74,6908.46826849,10642,793,1000.0,793000,-35.239425521850585,782000,1.0718605637550354,0.001,0.027108098695692032,0.5740225744247437,0.5992597585320473
74,6904.551945349999,10653,794,1000.0,794000,-35.34288499450684,783000,1.0920518517494202,0.001,0.027013881510777743,0.5789661972820759,0.5907011390924454
74,6901.477702769999,10664,795,1000.0,795000,-35.406765365600585,784000,1.0968626141548157,0.001,0.027466096220916794,0.5926572594046593,0.5930258865356446
